"2425","TALLOW TREE DR / E STASSNEY LN",30.19346007,-97.75360868
"2426","GUADALUPE ST / W NORTH LOOP BLVD",30.3199505,-97.72696374
"2427","N IH 35 SB / E 51ST EB TO IH 35 SB RAMP",30.30741658,-97.71183032
"2428","E 14TH HALF ST / TILLERY ST",30.27914562,-97.70096184
"2429","BRODIE LN / DUNLIEGH DR",30.20196791,-97.83804573
"2430","POQUITO ST / ROSEWOOD AVE",30.26987477,-97.71804943
"2431","AIRPORT BLVD / AIRPORT NB TO IH 35 SV NB RAMP",30.30130379,-97.71458279
"2432","N LAMAR BLVD / W GUADALUPE ST",30.3171951,-97.73199627
"2433","LYDIA ST / E 10TH ST",30.26781992,-97.72815883
"2434","GRACY FARMS LN / BURNET RD",30.4073711,-97.71428759
"2435","E BEN WHITE BLVD EB / BASTROP SB TO SH 71 EB RAMP",30.22232016,-97.67829524
"2436","E RIVERSIDE DR / MANLOVE ST",30.24748138,-97.73358604
"2437","CAMERON RD / CROSS PARK DR",30.34397853,-97.67834301
"2438","N IH 35 UPPER DECK SB / AIRPORT TO IH 35 UD SB RAMP",30.29996693,-97.71659371
"2439","ROSEWOOD AVE / THOMPSON ST",30.2713825,-97.71013765
"2440","EDMUNDSBURY DR / STAMBOURNE ST",30.14676424,-97.73981065
"2441","NECHES ST / E 5TH ST",30.26584242,-97.73859522
"2442","CURLEW DR / W SLAUGHTER LN",30.17657544,-97.83399437
"2443","HOGAN AVE / GROVE BLVD",30.23726572,-97.70215726
"2444","KRAMER LN / PTARMIGAN DR",30.38655722,-97.70585908
"2445","MORGAN LN / BANISTER LN",30.22846168,-97.77891092
"2446","W 35TH ST / MEDICAL PKWY",30.30384143,-97.74500332
"2447","WALKINGSTICK LN / SPRINGVILLE LN",30.17081163,-97.74749327
"2448","DOMAIN DR / W BRAKER LN",30.39234312,-97.72563183
"2449","W 45TH ST / HIGHLAND TER",30.3212346,-97.75483059
"2450","SABINE ST / E 6TH ST",30.26617485,-97.73613389
"2451","E WILLIAM CANNON DR / BRUSHY RIDGE DR",30.18165394,-97.75160976
"2452","HEMPHILL PARK / GUADALUPE ST",30.2921766,-97.74116117
"2453","W 37TH ST / N LAMAR BLVD",30.30421768,-97.7437507
"2454","WEST GATE BLVD / S LAMAR BLVD SVRD SB",30.23294902,-97.80073557
"2455","UNKNOWN",30.31702008,-97.70333336
"2456","BROADHILL DR / SEABROOK ST",30.28897226,-97.67482646
"2457","W CESAR CHAVEZ ST / LAKE AUSTIN BLVD",30.27708454,-97.77023782
"2458","W BEN WHITE BLVD WB / S LAMAR BLVD SB",30.23220102,-97.80310532
"2459","W WILLIAM CANNON DR / MC CARTY LN",30.22495705,-97.85090541
"2460","SHADOWOOD DR / OHLEN RD",30.36095284,-97.72412404
"2461","MONTOPOLIS DR / E OLTORF ST",30.21503947,-97.71030286
"2462","E 12TH ST / WEBBERVILLE RD",30.27809798,-97.68508895
"2463","SPRINGDALE RD / ROGGE LN",30.30062789,-97.67321218
"2464","S MOPAC EXPY SVRD NB / S CAPITAL OF TEXAS HWY NB",30.24772518,-97.80401636
"2465","W 6TH ST / BOWIE ST",30.27095892,-97.75252952
"2466","S LAMAR BLVD NB / W RIVERSIDE DR",30.26452461,-97.75711193
"2467","W SLAUGHTER LN / RIDDLE RD",30.17398017,-97.82715147
"2468","PENCEWOOD CT / PICKFAIR DR",30.43959975,-97.81067715
"2469","S CONGRESS AVE / E ST ELMO RD",30.21747887,-97.76731304
"2470","E CESAR CHAVEZ ST / ADAM L CHAPA SR ST",30.25677035,-97.72362869
"2471","N MOPAC EXPY SVRD NB / BURNET RD",30.40829786,-97.71333903
"2472","W BEN WHITE BLVD SVRD EB / PACK SADDLE PASS",30.23126533,-97.79196201
"2473","DUNBURY DR / BRIARCLIFF BLVD",30.31468078,-97.69376006
"2474","NORTH CREEK DR / ROCK HOLLOW LN",30.36254386,-97.69020461
"2475","S 1ST ST / W GIBSON ST",30.25150276,-97.75428822
"2476","ED BLUESTEIN BLVD SVRD SB / MANOR RD",30.3152824,-97.66357679
"2477","AIRPORT BLVD / TILLERY ST",30.27762772,-97.70070853
"2478","E SH 71 WB / S FM 973 RD",30.20328921,-97.63939275
"2479","E WILLIAM CANNON DR / DIXIE DR",30.16969792,-97.73880268
"2480","CHICON ST / E 11TH ST",30.2660638,-97.72052585
"2481","JANUARY DR / E BRAKER LN",30.37327881,-97.66762059
"2482","AVENUE B / W 45TH ST",30.30994167,-97.73114573
"2483","RIO GRANDE ST / W 16TH ST",30.27978273,-97.74588292
"2484","METRIC BLVD / RESEARCH BLVD TO STATION",30.37352601,-97.72175378
"2485","W 11TH ST / WINSTED LN",30.2832488,-97.76684176
"2486","WEBBERVILLE RD / LOUIS AVE",30.27663166,-97.68773396
"2487","FOUR IRON DR / SPICEWOOD SPRINGS RD",30.43162421,-97.77829984
"2488","E 3RD ST / TRINITY ST",30.2642721,-97.74036737
"2489","RESEARCH BLVD SVRD SB / N MOPAC EXPY SVRD SB",30.38014807,-97.74056013
"2490","E US 290 HWY SVRD EB / E PARMER LN",30.34393641,-97.58009108
"2491","WENDTS WAY / SCHOOL HOUSE LN",30.45502383,-97.80216852
"2492","ED BLUESTEIN BLVD SVRD NB / BOLM RD",30.25305538,-97.67895177
"2493","E 16TH ST / AIRPORT BLVD",30.27973333,-97.70212466
"2494","PAYTON GIN RD / GALEWOOD DR",30.36528968,-97.71654046
"2495","BROADMOOR DR / CAMERON RD",30.31141872,-97.70701102
"2496","OLD MANOR RD / E 51ST ST",30.29967853,-97.68940648
"2497","AIRPORT BLVD / BASTROP HWY SVRD SB",30.24531514,-97.69129093
"2498","W WILLIAM CANNON DR / ROBERT DIXON DR",30.22481066,-97.85215064
"2499","E 53RD ST / BENNETT AVE",30.31278889,-97.71241031
"2500","S CONGRESS AVE / COLEMAN ST",30.23106786,-97.75934731
"2501","W 22ND ST / DAVID ST",30.28565447,-97.75050769
"2502","NUECES ST / W 11TH ST",30.27430172,-97.74672061
"2503","TILLERY ST / MANOR RD",30.28692711,-97.70260359
"2504","NEWFIELD LN / ENFIELD RD",30.28553331,-97.76308587
"2505","COOPER LN / HUNTINGDON PL",30.19646426,-97.79243734
"2506","WHITIS AVE / INNER CAMPUS DR",30.28678177,-97.74027608
"2507","SALINA ST / E 2ND ST",30.25836535,-97.72523938
"2508","E 3RD ST / CHICON ST",30.25892701,-97.72378266
"2509","BASTROP HWY SB / VARGAS RD",30.2397978,-97.6882204
"2510","E 16TH ST / LUNA ST",30.28139962,-97.69140925
"2511","NECHES ST / E 6TH ST",30.26678161,-97.73825313
"2512","N CAPITAL OF TEXAS HWY NB / ARBORETUM BLVD",30.38838437,-97.75169294
"2513","E 5TH ST / E CESAR CHAVEZ ST",30.25128547,-97.69632943
"2514","BARTON SPRINGS RD / S CONGRESS AVE",30.25911108,-97.74614859
"2515","E MARTIN LUTHER KING JR BLVD / SINGLETON AVE",30.28075348,-97.71527339
"2516","SHIRLEY AVE / BRENTWOOD ST",30.33301992,-97.72059908
"2517","MELROSE TRL / W PARMER LN",30.44136456,-97.74092241
"2518","OAK KNOLL DR / JOLLYVILLE RD",30.42755536,-97.76007296
"2519","N IH 35 NB / E CESAR CHAVEZ TO N 35 NB RAMP",30.26378098,-97.73526679
"2520","N PLEASANT VALLEY RD / PRADO ST",30.26195977,-97.70879365
"2521","E MARTIN LUTHER KING JR BLVD / COLETO ST",30.28028675,-97.71827753
"2522","CHALMERS AVE / HOLLY ST",30.25420497,-97.72825689
"2523","E US 290 HWY SVRD EB / NORTHEAST DR",30.32278489,-97.6805082
"2524","MISSION CIR / LOS ROBLES CIR",30.17538629,-97.62777114
"2525","E ANDERSON LN SVRD WB / N IH 35 SVRD SB",30.3395016,-97.70065304
"2526","BALCONES DR / NORTHLAND DR",30.33741831,-97.75705516
"2527","W 45TH ST / N MOPAC NB TO 45TH RAMP",30.32133501,-97.75517347
"2528","HART LN / GREYSTONE DR",30.35895327,-97.75403473
"2529","E 51ST ST / MANOR RD",30.29818075,-97.68706401
"2530","AIRPORT BLVD / E 53RD HALF ST",30.31502365,-97.71463524
"2531","SPRINGDALE RD / GOVALLE AVE",30.26401636,-97.69657103
"2532","SAMSUNG BLVD / E PARMER LN",30.3759987,-97.63171936
"2533","ALVIN DEVANE BLVD / E BEN WHITE BLVD SVRD WB",30.2137337,-97.72042444
"2534","E OLTORF ST / ALTA VISTA AVE",30.23641746,-97.74720633
"2535","N IH 35 SVRD SB / E 4TH ST",30.264024,-97.73572283
"2536","CHILDRESS DR / OCHILTREE DR",30.36124995,-97.6788254
"2537","W SH 71 / W US 290 HWY WB",30.23333966,-97.87470762
"2538","CALLBRAM LN / LANDSMAN DR",30.23346723,-97.89245073
"2539","UNKNOWN",30.38718153,-97.6740888
"2540","W FAWNRIDGE DR / SLAYTON DR",30.358793,-97.69584807
"2541","COVENTRY LN / ROGGE LN",30.30617641,-97.68468295
"2542","W 51ST ST / GUADALUPE ST",30.31767026,-97.72844239
"2543","COLORADO ST / W MARTIN LUTHER KING JR BLVD",30.2810195,-97.73944533
"2544","N LAMAR BLVD / FERGUSON DR",30.37768522,-97.68876182
"2545","CHEVY CHASE DR / E ANDERSON LN SVRD EB",30.34114015,-97.70276456
"2546","MONTOPOLIS DR / DAFFODIL DR",30.2099858,-97.71373339
"2547","MANCHACA RD / REDD ST",30.22825814,-97.78941237
"2548","HOUSTON ST / N LAMAR BLVD",30.32321867,-97.72808336
"2549","ED BLUESTEIN BLVD NB / E 51ST ST",30.29230132,-97.66363247
"2550","W 24TH ST / PARKWAY",30.2889126,-97.75414431
"2551","S CONGRESS AVE / ACADEMY DR",30.25216326,-97.74871391
"2552","S LAKELINE BLVD / N US 183 HWY SVRD SB",30.47942229,-97.80330251
"2553","BLUFF SPRINGS RD / QUICKSILVER BLVD",30.17766066,-97.76982021
"2554","S LAMAR BLVD / OXFORD AVE",30.24785131,-97.77202114
"2555","PEPPERTREE PKWY / DEADWOOD DR",30.19775321,-97.75264867
"2556","CAMINO LA COSTA / CAMERON RD",30.32392775,-97.69363708
"2557","E 3RD ST / BRUSHY ST",30.26273426,-97.73478168
"2558","KING EDWARD PL / S 1ST ST",30.19845944,-97.78696115
"2559","S CONGRESS AVE / FREDERICK ST",30.23032908,-97.75981042
"2560","E 11TH ST / ROSEWOOD AVE",30.26838887,-97.72692359
"2561","HARTHAN ST / W 6TH ST",30.27305907,-97.75794251
"2562","S 1ST ST / LAVACA ST",30.26364213,-97.74770957
"2563","E 22ND ST / COLETO ST",30.28331401,-97.71890855
"2564","E 12TH TO IH 35 NB RAMP / N IH 35 NB",30.27560108,-97.73102255
"2565","DEWEY ST / BERGER ST",30.27029611,-97.6876636
"2566","S MOPAC EXPY SVRD NB / DAVIS LN",30.20766691,-97.86046914
"2567","S FM 973 RD / EVA ST",30.20433921,-97.63910064
"2568","WESTMINSTER DR / MANOR RD",30.300151,-97.6859133
"2569","ALEXANDRIA DR / BRODIE LN",30.20084838,-97.83874273
"2570","W CROSLIN ST / GUADALUPE ST",30.33935021,-97.71340413
"2571","TILLERY ST / GONZALES ST",30.25884679,-97.70545974
"2572","PARKFIELD DR / W RUNDBERG LN",30.3674034,-97.70625086
"2573","SPICEWOOD SPRINGS RD / N US 183 HWY SVRD SB",30.43408286,-97.77015376
"2574","N FM 620 RD / FOUR POINTS DR",30.40659423,-97.85248542
"2575","PEDERNALES ST / E 6TH ST",30.25893297,-97.71463897
"2576","S 3RD ST / W OLTORF ST",30.24277815,-97.76137293
"2577","PROVIDENCE AVE / WHEATLEY AVE",30.33411883,-97.69435068
"2578","W 23RD ST / GUADALUPE ST",30.28648861,-97.74169105
"2579","E 16TH ST / CHESTNUT AVE",30.27735392,-97.71661412
"2580","UNKNOWN",30.19190106,-97.75923199
"2581","S SH 45 E EB / S IH 35 SVRD NB",30.11119643,-97.80683461
"2582","N LAMAR BLVD / W 6TH ST",30.27153528,-97.75397168
"2583","WALLACE DR / N CAPITAL OF TEXAS HWY SB",30.36977759,-97.78812803
"2584","JAMESTOWN DR / THURMOND ST",30.35536222,-97.70893518
"2585","W YAGER LN / TECH RIDGE BLVD",30.39915723,-97.67305093
"2586","GOLDEN MEADOW DR / MEARNS MEADOW BLVD",30.38231844,-97.70973375
"2587","LELAND ST / S CONGRESS AVE",30.24352586,-97.75191958
"2588","COLORADO ST / W 15TH ST",30.27729635,-97.74084459
"2589","BELL AVE / SECREST DR",30.4215996,-97.74987981
"2590","PROVINES DR / MOTHERAL DR",30.37629093,-97.68823542
"2591","OAK SPRINGS DR / WEBBERVILLE RD",30.27241802,-97.70483682
"2592","N US 183 HWY NB / LAKE CREEK TO 183 NB RAMP",30.46458877,-97.795307
"2593","UNKNOWN",30.42004718,-97.84417065
"2594","CRIPPLE CREEK DR / PARKFIELD DR",30.37489529,-97.70101271
"2595","W YAGER LN / N LAMAR BLVD",30.40178411,-97.67917206
"2596","OLD SAN ANTONIO RD / S IH 35 SVRD SB",30.15354969,-97.79179005
"2597","WESTLAKE DR / CARRY BACK LN",30.33463186,-97.80498152
"2598","E RIVERSIDE DR / S 35 NB TO RIVERSIDE EB RAMP",30.24761945,-97.73415571
"2599","E RUNDBERG LN / GEORGIAN DR",30.3608277,-97.69341373
"2600","E YAGER LN / THOMPKINS DR",30.39082403,-97.6590517
"2601","SHOAL CREEK BLVD / W ANDERSON LN",30.36101697,-97.74084923
"2602","SCOFIELD FARMS DR / DAPPLEGREY LN",30.41924238,-97.68323901
"2603","S 1ST ST / EMERALD WOOD DR",30.21286238,-97.77851909
"2604","COLONIAL PARK BLVD / S IH 35 SVRD SB",30.20553101,-97.75892897
"2605","EMERALD WOOD DR / S 1ST ST",30.21286238,-97.77851909
"2606","HUNTERS TRCE / W RUNDBERG LN",30.36889014,-97.70981993
"2607","N IH 35 SVRD NB / W WELLS BRANCH PKWY",30.44073,-97.66777361
"2608","W 9TH ST / N LAMAR BLVD",30.27394531,-97.75277923
"2609","N US 183 HWY SVRD SB / SPICEWOOD SPRINGS RD",30.43408286,-97.77015376
"2610","BOGGY CREEK DR / S IH 35 SVRD NB",30.18701045,-97.77250689
"2611","WEBBERVILLE RD / SPRINGDALE RD",30.27616912,-97.68877651
"2612","DESSAU RD / APRIL DR",30.37355026,-97.66361314
"2613","W BRAKER LN / KRAMER LN",30.39085508,-97.71401604
"2614","E RIVERSIDE DR / FRONTIER VALLEY DR",30.22255325,-97.69783596
"2615","CAMERON RD / CLOVERLEAF DR",30.313651,-97.70427792
"2616","LAKE AUSTIN BLVD / VETERANS DR",30.27768655,-97.77187279
"2617","BENNETT AVE / BOOKER AVE",30.32961439,-97.70134135
"2618","KIMONO RIDGE DR / MANCHACA RD",30.18033049,-97.81985469
"2619","N MAYS ST / SUNSET DR",30.51491047,-97.68156553
"2620","BUFFALO PASS / JONES RD",30.22304549,-97.79866433
"2621","JOHNNY MORRIS RD / E US 290 HWY SVRD WB",30.3312282,-97.62328346
"2622","UNKNOWN",30.39204074,-97.61746554
"2623","LAKE AUSTIN BLVD / W 5TH ST",30.27708454,-97.77023782
"2624","AIRPORT BLVD / BASTROP HWY NB",30.2456758,-97.69024201
"2625","S US 183 HWY SB / E BEN WHITE EB TO 183 SB RAMP",30.21919678,-97.68339123
"2626","E PARMER LN / HARRIS BRANCH PKWY",30.36851911,-97.61318293
"2627","S CONGRESS AVE / LITTLE TEXAS LN",30.20249192,-97.77553517
"2628","S IH 35 NB / E OLTORF TO IH 35 NB RAMP",30.23910558,-97.73787553
"2629","ROGGE LN / EXETER DR",30.30528106,-97.68288172
"2630","S CONGRESS AVE / W JAMES ST",30.25111518,-97.74911262
"2631","NELRAY BLVD / N LAMAR BLVD",30.3229472,-97.72825872
"2632","LAMBIE ST / EAST AVE",30.25660993,-97.73847899
"2633","RESEARCH BLVD SVRD NB / THUNDER CREEK RD",30.41685746,-97.74603062
"2634","AIRPORT BLVD / N IH 35 SB TO AIRPORT RAMP",30.30262295,-97.71574513
"2635","MAGENTA LN / COALWOOD LN",30.18602231,-97.90761646
"2636","METRIC BLVD / CEDAR BEND DR",30.40827101,-97.69698849
"2637","S MOPAC EXPY SVRD SB / BARTON SKWY",30.26336691,-97.78988453
"2638","SHOAL CREEK BLVD / NORTHLAND DR",30.33459735,-97.74917204
"2639","MC NEIL MERRILLTOWN RD / MERRILLTOWN DR",30.44980971,-97.69549965
"2640","CEDAR BEND DR / METRIC BLVD",30.40827101,-97.69698849
"2641","ALGARITA TO IH 35 SB RAMP / S IH 35 SB",30.23391691,-97.74119504
"2642","SPRINGDALE RD / SANTA ANNA ST",30.27594436,-97.68908053
"2643","UNKNOWN",30.18397507,-97.77104245
"2644","N LAMAR BLVD / W 10TH ST",30.27501624,-97.7522848
"2645","S IH 35 SVRD NB / ONION CREEK PKWY",30.13713461,-97.79670844
"2646","CLOCK TOWER DR / E ANDERSON LN SVRD WB",30.3370706,-97.6953163
"2647","E 21ST ST / SAN JACINTO BLVD",30.28321241,-97.73405927
"2648","GREENWOOD AVE / MANOR RD",30.28818897,-97.70030004
"2649","RIVER ST / EAST AVE",30.25758204,-97.73813288
"2650","S MOPAC EXPY SB / BARTON SKWY TO MOPAC SB RAMP",30.26029696,-97.79456885
"2651","CONVICT HILL RD / W US 290 HWY",30.23078196,-97.87929868
"2652","OLD BEE CAVES RD / LANDSCAPE DR",30.24546029,-97.88117788
"2653","UNKNOWN",30.21559506,-97.74245942
"2654","UNKNOWN",30.26867103,-97.73743555
"2655","BASTROP HWY SB / SAXON LN",30.24089717,-97.68911524
"2656","W CESAR CHAVEZ ST / B R REYNOLDS DR",30.26696392,-97.7571007
"2657","DIAMONDBACK TRL / N IH 35 SVRD SB",30.36613914,-97.68343265
"2658","N MOPAC NB TO NEWFIELD RAMP / W 11TH ST",30.28257919,-97.76499303
"2659","CAMPOS DR / COVINGTON TRL",30.43683208,-97.73997467
"2660","UNKNOWN",30.3532755,-97.71853451
"2661","UNKNOWN",30.18739944,-97.76364483
"2662","BARTON SPRINGS RD / KINNEY AVE",30.26198016,-97.76147289
"2663","W PARMER LN / LEGENDARY DR",30.43729553,-97.73596284
"2664","E 39TH ST / DUVAL ST",30.30018984,-97.72888885
"2665","W RUNDBERG LN / PARKFIELD DR",30.3674034,-97.70625086
"2666","LONSDALE DR / BROADMEADE AVE",30.46670296,-97.78152885
"2667","W 6TH ST / WOOD ST",30.27072639,-97.75190835
"2668","E SH 71 WB / S SH 130 SVRD NB",30.19450378,-97.62345851
"2669","CLAWSON RD / SOUTHRIDGE DR",30.2353377,-97.7793372
"2670","MOUNT BONNELL RD / FALL TRL",30.31694287,-97.77426077
"2671","AMUR DR / BLARWOOD DR",30.21537349,-97.81168782
"2672","N IH 35 SVRD NB / E 5TH ST",30.26466967,-97.73446978
"2673","BOULDER LN / N FM 620 RD",30.44348252,-97.83313482
"2674","W 25TH ST / SAN ANTONIO ST",30.2891453,-97.7422282
"2675","E RIVERSIDE DR / S PLEASANT VALLEY RD",30.23367577,-97.72349574
"2676","W 44TH ST / BULL CREEK RD",30.31962388,-97.75405889
"2677","MONTOPOLIS DR / GROVE BLVD",30.22020198,-97.70708753
"2678","E US 290 HWY SVRD EB / SPRINGDALE RD",30.22330644,-97.95331322
"2679","WINTER HAVEN RD / BAYTHORNE DR",30.14862756,-97.74109929
"2680","S CONGRESS AVE / W ALPINE RD",30.22805768,-97.761198
"2681","W WILLIAM CANNON DR / LUNAR DR",30.19453323,-97.78329065
"2682","LAVACA ST / W MARTIN LUTHER KING JR BLVD",30.28132717,-97.74051451
"2683","E 9TH ST / NECHES ST",30.2695961,-97.73721106
"2684","N IH 35 SVRD SB / E 8TH ST",30.26772471,-97.73430516
"2685","MC MILLIAN DR / E APPLEGATE DR",30.37024184,-97.68418902
"2686","WALLER ST / E 7TH ST",30.2654247,-97.73033998
"2687","E RUNDBERG LN / DESSAU RD",30.35076975,-97.67597741
"2688","LIBERTY PARK TO MOPAC SB RAMP / S MOPAC EXPY SVRD SB",30.26471518,-97.78714638
"2689","COLONY PARK DR / RITCHIE DR",30.30560388,-97.63926262
"2690","S 1ST ST / HERNDON LN",30.23967441,-97.76116734
"2691","CROWNSPOINT DR / MANCHACA RD",30.17770407,-97.82154058
"2692","N LAMAR BLVD / W NORTH LOOP BLVD",30.32108639,-97.72939953
"2693","N MOPAC SB TO 5TH EB RAMP / W 6TH WB AT N MOPAC TRN",30.27533961,-97.76550568
"2694","NELLIE ST / S CONGRESS AVE",30.25227219,-97.74866031
"2695","SHROPSHIRE BLVD / THOMPKINS DR",30.38186197,-97.66123537
"2696","E 53RD ST / AIRPORT BLVD",30.31400675,-97.71507494
"2697","S IH 35 SVRD NB / NATIONAL PARK BLVD",30.15510428,-97.79057821
"2698","E WILLIAM CANNON DR / SALT SPRINGS DR",30.16900998,-97.73837801
"2699","WICKERSHAM LN / SHERINGHAM DR",30.22975239,-97.72140367
"2700","FM 2222 RD / MOUNT BONNELL RD",30.34124699,-97.77892415
"2701","N US 183 HWY SVRD NB / HUNTERS CHASE DR",30.43977748,-97.77905497
"2702","E MARTIN LUTHER KING JR BLVD / HILLDALE DR",30.28671714,-97.6715229
"2703","MEADOR AVE / ATKINSON RD",30.32610228,-97.69813354
"2704","JAMESTOWN DR / PAYTON GIN RD",30.35970896,-97.70429109
"2705","S IH 35 SVRD SB / E BEN WHITE BLVD SVRD WB",30.21701874,-97.75180776
"2706","E MARTIN LUTHER KING JR BLVD / TILLERY ST",30.2829099,-97.701718
"2707","LOUIS AVE / WEBBERVILLE RD",30.27663166,-97.68773396
"2708","E MARTIN LUTHER KING JR BLVD / HARVEY ST",30.28229564,-97.70555974
"2709","N IH 35 SVRD SB / E KOENIG LN SVRD EB",30.32142068,-97.70749331
"2710","N CAPITAL OF TEXAS HWY SB / GREAT HILLS TRL",30.38813825,-97.75984005
"2711","PECK AVE / E 38TH ST",30.29808155,-97.72854321
"2712","GUADALUPE ST / W 16TH ST",30.27886122,-97.74260882
"2713","TRINITY ST / E 3RD ST",30.2642721,-97.74036737
"2714","CLOCK TOWER DR / NORWOOD PARK BLVD",30.33852118,-97.69256554
"2715","N LAMAR BLVD / W CRESTLAND DR",30.34234813,-97.71596414
"2716","GASTON PLACE DR / THAMES DR",30.31235515,-97.68714763
"2717","SWEETBRIAR AVE / BERKMAN DR",30.31336453,-97.69301624
"2718","W 30TH ST / N LAMAR BLVD",30.29904911,-97.74698603
"2719","SLAYTON DR / W RUNDBERG LN",30.36152925,-97.6943587
"2720","W PARMER TO IH 35 SB RAMP / INDIAN MOUND DR",30.40480916,-97.67543341
"2721","MEADOW LAKE BLVD / BUCKS RUN",30.17899893,-97.75347242
"2722","W SLAUGHTER LN / DAVID MOORE DR",30.17377834,-97.81518524
"2723","E RIVERSIDE DR / PENICK DR",30.22852398,-97.71095332
"2724","S LAMAR BLVD / JULIET ST",30.25758349,-97.76015799
"2725","WEST GATE BLVD / JORWOODS DR",30.2002634,-97.82021948
"2726","W 11TH ST / CONGRESS AVE",30.27274721,-97.74111251
"2727","S CONGRESS AVE / W GIBSON ST",30.24999025,-97.74951971
"2728","WANDERING WAY / DESSAU RD",30.36997267,-97.66748043
"2729","SINGING QUAIL DR / W RUNDBERG LN",30.37049119,-97.71306565
"2730","S CAPITAL OF TEXAS HWY NB / WALSH TARLTON LN",30.25798389,-97.8122541
"2731","COMAL ST / E CESAR CHAVEZ ST",30.25851771,-97.72867279
"2732","S 1ST ST / SOUTH PARK DR",30.23311847,-97.76532015
"2733","E 16TH ST / HARVEY ST",30.27927669,-97.70493526
"2734","W 35TH ST / KERBEY LN",30.30703492,-97.75047433
"2735","AIRPORT BLVD / N IH 35 NB TO AIRPORT RAMP",30.30130379,-97.71458279
"2736","SHADY LN / GONZALES ST",30.25473925,-97.69669765
"2737","BASTROP HWY SVRD / E SH 71 WB",30.22231331,-97.67650603
"2738","STIRRAT ST / CANTARRA DR",30.3917388,-97.61879388
"2739","W 9TH ST / GUADALUPE ST",30.27181854,-97.74524085
"2740","S LAMAR BLVD / LAMAR SQUARE DR",30.25424676,-97.76259444
"2741","HARVEY ST / E 12TH ST",30.27635424,-97.70365224
"2742","E SH 71 EB / E BEN WHITE BLVD EB",30.22232016,-97.67829524
"2743","HILLCROFT DR / WAYNESBOROUGH DR",30.30085057,-97.64303092
"2744","KIM LN / DUNCAN LN",30.29180534,-97.7240854
"2745","BECKETT RD / PONOMA TRL",30.21998701,-97.85813643
"2746","KRAMER LN / W BRAKER LN",30.39085508,-97.71401604
"2747","RAY AVE / NEANS DR",30.37371503,-97.6937683
"2748","E STASSNEY LN / PALO BLANCO LN",30.19368715,-97.7497305
"2749","ALLANDALE RD / WYNONA AVE",30.33510268,-97.7419134
"2750","DONAHUE LN / TERI RD",30.20073514,-97.75035893
"2751","NORTHCROSS DR / FOSTER LN",30.35679495,-97.73648781
"2752","E 18TH ST / LOVINGOOD DR",30.28122963,-97.7023976
"2753","GUADALUPE ST / W 45TH ST",30.31084254,-97.73298219
"2754","ASA DR / SALT SPRINGS DR",30.1655474,-97.74163931
"2755","SPICEWOOD SPRINGS RD / QUEENS WAY",30.43220575,-97.7764277
"2756","AIRPORT BLVD / MANOR RD",30.28629196,-97.70636683
"2757","WEST MALL UT / GUADALUPE ST",30.28589006,-97.74174198
"2758","BLUE MEADOW DR / STONLEIGH PL",30.18069034,-97.76249368
"2759","UNKNOWN",30.19281852,-97.76424156
"2760","E 3RD ST / SAN SABA ST",30.25573873,-97.7145862
"2761","BANDERA RD / SPRINGDALE RD",30.2841756,-97.68372429
"2762","NEANS DR / N LAMAR BLVD",30.37266412,-97.69161791
"2763","ALLANDALE RD / WHITE ROCK DR",30.33499893,-97.74045449
"2764","PARKER LN / WOODWARD ST",30.21962624,-97.74391575
"2765","WALNUT HILLS DR / EDGEDALE DR",30.30523711,-97.67717098
"2766","HARRIS BRANCH PKWY / MAGNUS ST",30.35608993,-97.61694599
"2767","SAN JACINTO BLVD / E 30TH ST",30.29317564,-97.73603168
"2768","HAVANA ST / S CONGRESS AVE",30.23174923,-97.75890157
"2769","SHADY LN / AIRPORT BLVD",30.25931311,-97.69362625
"2770","WESTOVER RD / N MOPAC SB TO WESTOVER RAMP",30.30044291,-97.75884093
"2771","BURLESON RD / S FM 973 RD",30.16735544,-97.65932599
"2772","AVERY RANCH BLVD / WHITLEY BAY DR",30.50076947,-97.76006696
"2773","W 15TH ST / RIO GRANDE ST",30.27883821,-97.74623463
"2774","MISSION CIR / LOS ARBOLES CIR",30.17441132,-97.62835873
"2775","DUVAL RD / WEST COW PATH",30.41902445,-97.74519813
"2776","MONTOPOLIS DR/FAIRWAY ST",30.47429743,-97.61848707
"2777","TAPPAN LN / PTARMIGAN DR",30.3882384,-97.70455061
"2778","WALSH TARLTON LN / BEE CAVES RD",30.27439565,-97.80043723
"2779","GEORGIAN DR / PECAN DR",30.3527785,-97.69935511
"2780","LAVACA ST / W 11TH ST",30.27340817,-97.74346812
"2781","LAKELINE BLVD / W PARMER LN",30.48794991,-97.77133716
"2782","UNKNOWN",30.18695558,-97.78657733
"2783","UNKNOWN",30.39294385,-97.75604107
"2784","E 7TH ST / ALLEN ST",30.25782112,-97.70439779
"2785","ALAMEDA DR / E RIVERSIDE DR",30.25071039,-97.74051296
"2786","W SH 71 / COVERED BRIDGE DR",30.24991055,-97.89430642
"2787","MIDDLE FISKVILLE RD / E HUNTLAND DR",30.33002431,-97.70617481
"2788","JENNIFER LN / GEORGIAN DR",30.34959117,-97.70205207
"2789","MIDDLE FISKVILLE RD / E HIGHLAND MALL BLVD",30.32621995,-97.70842797
"2790","BARNHILL DR / WINDY TRL",30.37969632,-97.69667212
"2791","E ST JOHNS AVE / BLESSING AVE",30.32857956,-97.69515215
